Sequence,Value 1,Value 2,Value 3,Value 4,Value 5,Value 6,Value 7,Value 8
6089,14,0.000000,25.465780,22369.916016,3599.600098,2008/10/10 00:00:00.39,3,800
6090,15,3.421103,3.601038,12776.696289,3599.600098,2008/10/10 00:00:00.39,3,3723
6091,16,0.014343,0.022431,59.672401,3599.600098,2008/10/10 00:00:00.39,3,1909
6092,17,0.005646,0.010376,24.450743,3599.600098,2008/10/10 00:00:00.39,3,1800
6093,18,27.946898,29.663540,104159.703125,3599.600098,2008/10/10 00:00:00.39,3,2408
6094,19,0.000000,2.142138,3048.119629,3599.600098,2008/10/10 00:00:00.39,3,2000
6095,20,-34.616821,1.445267,-90765.234375,3599.600098,2008/10/10 00:00:00.39,3,1321
6096,21,0.000000,26.113527,16975.136719,3599.600098,2008/10/10 00:00:00.39,3,3200
6097,22,2.914473,20.737011,17266.035156,3599.600098,2008/10/10 00:00:00.39,3,1731
6098,23,0.000000,2.131670,3064.313477,3599.600098,2008/10/10 00:00:00.39,3,2600
6099,24,-113.246567,-53.059006,-308166.156250,3599.600098,2008/10/10 00:00:00.39,3,2727
6100,25,0.000000,23.124285,16024.221680,3599.600098,2008/10/10 00:00:00.39,3,1400
6101,26,0.000000,0.000000,0.000000,3599.600098,2008/10/10 00:00:00.39,3,0
6102,27,100.000000,100.000000,140465.500000,1404.655518,2008/10/10 00:00:00.39,1,1414
6103,28,100.000000,100.000000,142868.500000,1428.685547,2008/10/10 00:00:00.39,1,1313
6104,1,6.868086,7.064622,25159.732422,3600.623291,2008/10/10 01:00:00.91,3,3759
6105,2,1.176471,1.565576,4696.344238,3600.623291,2008/10/10 01:00:00.91,3,3852
6106,3,0.000000,0.000381,1.355217,3600.623291,2008/10/10 01:00:00.91,3,30
6107,4,0.000000,29.549095,21362.099609,3600.623291,2008/10/10 01:00:00.91,3,5300
6108,5,2.912032,3.016709,10794.508789,3600.623291,2008/10/10 01:00:00.91,3,1754
6109,6,7.209888,7.240863,26004.806641,3600.623291,2008/10/10 01:00:00.91,3,5418
6110,7,7.151141,7.185320,25804.333984,3600.623291,2008/10/10 01:00:00.91,3,5500
6111,8,3.491336,3.633255,12947.798828,3600.623291,2008/10/10 01:00:00.91,3,52
6112,9,3.503341,3.639412,12977.347656,3600.623291,2008/10/10 01:00:00.91,3,52
6113,10,1.027447,1.029545,3706.316406,3600.623291,2008/10/10 01:00:00.91,3,200
6114,11,2.410925,2.492180,8885.864258,3600.623291,2008/10/10 01:00:00.91,3,36
6115,12,405.603119,501.063568,1614475.125000,3600.623291,2008/10/10 01:00:00.91,3,3651
6116,13,6.526284,6.560464,23570.542969,3600.623291,2008/10/10 01:00:00.91,3,3550
6117,14,0.000000,24.426641,20975.982422,3600.623291,2008/10/10 01:00:00.91,3,3600
6118,15,3.459708,3.596002,12840.706055,3600.623291,2008/10/10 01:00:00.91,3,50
6119,16,0.014954,0.055085,68.844078,3600.623291,2008/10/10 01:00:00.91,3,4004
6120,17,0.005646,0.011139,22.953327,3600.623291,2008/10/10 01:00:00.91,3,5802
6121,18,27.977415,29.747463,103287.968750,3600.623291,2008/10/10 01:00:00.91,3,5136
6122,19,0.000000,2.053163,2355.341309,3600.623291,2008/10/10 01:00:00.91,3,5300
6123,20,-35.884331,-5.294151,-89061.054688,3600.623291,2008/10/10 01:00:00.91,3,4154
6124,21,0.000000,22.719158,12445.344727,3600.623291,2008/10/10 01:00:00.91,3,4100
6125,22,2.616922,12.561991,14474.113281,3600.623291,2008/10/10 01:00:00.92,3,4641
6126,23,0.000000,2.137652,2192.280762,3600.623291,2008/10/10 01:00:00.92,3,5000
6127,24,-98.909599,-53.613098,-307853.625000,3600.623291,2008/10/10 01:00:00.92,3,4748
6128,25,0.000000,24.161135,14055.884766,3600.623291,2008/10/10 01:00:00.92,3,4800
6129,26,0.000000,0.000000,0.000000,3600.623291,2008/10/10 01:00:00.92,3,0
6130,27,100.000000,100.000000,139068.000000,1390.680664,2008/10/10 01:00:00.92,1,3636
6131,28,100.000000,100.000000,106952.000000,1069.520386,2008/10/10 01:00:00.92,1,4141
6132,1,6.829633,6.988785,24930.353516,3599.510498,2008/10/10 02:00:00.31,3,5112
6133,2,1.203937,1.455711,4638.848633,3599.510498,2008/10/10 02:00:00.31,3,621
6134,3,0.000000,0.000381,1.368531,3599.510498,2008/10/10 02:00:00.32,3,2
6135,4,0.000000,26.907761,6889.859375,3599.510498,2008/10/10 02:00:00.32,3,106
6136,5,2.930343,3.057298,10806.789063,3599.510498,2008/10/10 02:00:00.32,3,5701
6137,6,7.209888,7.239795,25986.988281,3599.510498,2008/10/10 02:00:00.32,3,42
6138,7,7.151141,7.184252,25778.242188,3599.510498,2008/10/10 02:00:00.32,3,10
6139,8,3.542131,3.645569,13064.193359,3599.510498,2008/10/10 02:00:00.32,3,600
6140,9,3.548596,3.651726,13088.902344,3599.510498,2008/10/10 02:00:00.32,3,800
6141,10,1.029335,1.029545,3705.694336,3599.510498,2008/10/10 02:00:00.32,3,2
6142,11,2.410925,2.492180,8826.374023,3599.510498,2008/10/10 02:00:00.32,3,49
6143,12,441.141357,451.517517,1602390.250000,3599.510498,2008/10/10 02:00:00.32,3,2930
6144,13,6.540169,6.560464,23580.814453,3599.510498,2008/10/10 02:00:00.32,3,3200
6145,14,0.000000,0.000000,0.000000,3599.510498,2008/10/10 02:00:00.32,3,0
6146,15,3.585931,3.597681,12942.894531,3599.510498,2008/10/10 02:00:00.32,3,200
6147,16,0.015564,0.021820,61.578262,3599.510498,2008/10/10 02:00:00.32,3,5015
6148,17,0.005646,0.009766,22.166811,3599.510498,2008/10/10 02:00:00.32,3,5
6149,18,28.206301,29.404137,103606.757813,3599.510498,2008/10/10 02:00:00.32,3,57
6150,19,0.000000,1.981384,227.489777,3599.510498,2008/10/10 02:00:00.32,3,2
6151,20,-32.375504,-22.343651,-82049.054688,3599.510498,2008/10/10 02:00:00.32,3,600
6152,21,0.000000,11.011673,1313.278809,3599.510498,2008/10/10 02:00:00.32,3,102
6153,22,2.494850,5.748837,11303.199219,3599.510498,2008/10/10 02:00:00.32,3,3348
6154,23,0.000000,2.136156,236.596176,3599.510498,2008/10/10 02:00:00.32,3,3
6155,24,-101.841637,-55.183014,-292311.656250,3599.510498,2008/10/10 02:00:00.32,3,0
6156,25,0.000000,23.517967,1832.504639,3599.510498,2008/10/10 02:00:00.32,3,2
6157,26,0.000000,0.000000,0.000000,3599.510498,2008/10/10 02:00:00.32,3,0
6158,27,100.000000,100.000000,12207.000000,122.069977,2008/10/10 02:00:00.32,1,0
6159,28,100.000000,100.000000,13107.500000,131.074982,2008/10/10 02:00:00.32,1,0
6160,1,6.801862,6.983444,24887.275391,3600.667969,2008/10/10 03:00:00.88,3,1441
6161,2,0.955215,1.538110,4624.166016,3600.667969,2008/10/10 03:00:00.88,3,1542
6162,3,0.000381,0.000381,1.373555,3600.667969,2008/10/10 03:00:00.88,3,0
6163,4,0.000000,29.434652,33621.375000,3600.667969,2008/10/10 03:00:00.88,3,3000
6164,5,2.910811,3.063401,10737.018555,3600.667969,2008/10/10 03:00:00.88,3,4631
6165,6,7.186388,7.235523,25992.632813,3600.667969,2008/10/10 03:00:00.88,3,2758
6166,7,7.065690,7.179980,25748.779297,3600.667969,2008/10/10 03:00:00.88,3,2453
6167,8,3.491336,3.790566,13107.495117,3600.667969,2008/10/10 03:00:00.88,3,4730
6168,9,3.503341,3.800110,13137.846680,3600.667969,2008/10/10 03:00:00.88,3,4629
6169,10,1.027237,1.029545,3705.990723,3600.667969,2008/10/10 03:00:00.88,3,53
6170,11,2.391852,2.470054,8761.533203,3600.667969,2008/10/10 03:00:00.88,3,2502
6171,12,384.280182,494.889740,1613897.625000,3600.667969,2008/10/10 03:00:00.88,3,1326
6172,13,6.516670,6.555123,23526.150391,3600.667969,2008/10/10 03:00:00.88,3,26
6173,14,0.000000,24.861525,19226.332031,3600.667969,2008/10/10 03:00:00.88,3,1300
6174,15,3.464744,3.601038,12849.315430,3600.667969,2008/10/10 03:00:00.88,3,3626
6175,16,0.015564,0.025940,64.820961,3600.667969,2008/10/10 03:00:00.88,3,2320
6176,17,0.005646,0.015106,25.499050,3600.667969,2008/10/10 03:00:00.88,3,1100
6177,18,28.000303,29.747463,104265.312500,3600.667969,2008/10/10 03:00:00.88,3,2712
6178,19,0.000000,2.065873,2188.117188,3600.667969,2008/10/10 03:00:00.88,3,3100
6179,20,-34.013985,-3.485641,-89453.179688,3600.667969,2008/10/10 03:00:00.88,3,2425
6180,21,0.000000,27.031359,13825.745117,3600.667969,2008/10/10 03:00:00.88,3,2400
6181,22,2.002747,49.847408,19914.066406,3600.667969,2008/10/10 03:00:00.88,3,1110
6182,23,0.000000,2.140642,2316.605469,3600.667969,2008/10/10 03:00:00.88,3,3100
6183,24,-104.704414,-55.714005,-302336.906250,3600.667969,2008/10/10 03:00:00.88,3,1931
6184,25,0.000000,22.410162,12453.856445,3600.667969,2008/10/10 03:00:00.88,3,3100
6185,26,0.000000,0.000000,0.000000,3600.667969,2008/10/10 03:00:00.88,3,0
6186,27,100.000000,100.000000,108053.500000,1080.535400,2008/10/10 03:00:00.88,1,1818
6187,28,100.000000,100.000000,136867.000000,1368.670532,2008/10/10 03:00:00.88,1,1414
6188,1,6.878767,6.917220,24840.197266,3599.628174,2008/10/10 04:00:00.40,3,5048
6189,2,1.039139,1.428244,4362.197266,3599.628174,2008/10/10 04:00:00.40,3,5254
6190,3,0.000381,0.000381,1.373158,3599.628174,2008/10/10 04:00:00.40,3,0
6191,4,0.000000,21.689173,6087.165527,3599.628174,2008/10/10 04:00:00.40,3,4900
6192,5,2.923018,3.020676,10784.767578,3599.628174,2008/10/10 04:00:00.40,3,5247
6193,6,7.186388,7.245136,25970.966797,3599.628174,2008/10/10 04:00:00.40,3,5803
6194,7,7.094530,7.237659,25818.693359,3599.628174,2008/10/10 04:00:00.40,3,5600
6195,8,3.585230,3.782870,13509.541992,3599.628174,2008/10/10 04:00:00.40,3,58
6196,9,3.593234,3.789643,13533.139648,3599.628174,2008/10/10 04:00:00.40,3,58
6197,10,1.027447,1.029545,3704.766846,3599.628174,2008/10/10 04:00:00.40,3,50
6198,11,2.351034,2.432670,8605.090820,3599.628174,2008/10/10 04:00:00.40,3,46
6199,12,402.230865,500.959808,1613253.000000,3599.628174,2008/10/10 04:00:00.40,3,4659
6200,13,6.497444,6.535897,23499.099609,3599.628174,2008/10/10 04:00:00.40,3,158
6201,14,0.000000,24.513618,19241.839844,3599.628174,2008/10/10 04:00:00.40,3,4600
6202,15,3.505364,3.596002,12895.719727,3599.628174,2008/10/10 04:00:00.40,3,59
6203,16,0.014801,0.070802,73.550156,3599.628174,2008/10/10 04:00:00.40,3,4927
6204,17,0.005646,0.020600,25.662106,3599.628174,2008/10/10 04:00:00.40,3,4903
6205,18,27.985044,29.633022,102862.820313,3599.628174,2008/10/10 04:00:00.40,3,5945
6206,19,0.000000,2.160830,1122.451172,3599.628174,2008/10/10 04:00:00.40,3,5900
6207,20,-40.382431,-4.243057,-81259.000000,3599.628174,2008/10/10 04:00:00.40,3,5846
6208,21,0.000000,25.628290,7826.528809,3599.628174,2008/10/10 04:00:00.40,3,5800
6209,22,1.316091,51.709007,15293.993164,3599.628174,2008/10/10 04:00:00.40,3,4745
6210,23,0.000000,1.686046,1075.190063,3599.628174,2008/10/10 04:00:00.40,3,4800
6211,24,-102.072502,-54.836700,-292694.156250,3599.628174,2008/10/10 04:00:00.40,3,5946
6212,25,0.000000,22.925156,7415.975586,3599.628174,2008/10/10 04:00:00.40,3,5900
6213,26,0.000000,0.000000,0.000000,3599.628174,2008/10/10 04:00:00.40,3,0
6214,27,100.000000,100.000000,80938.500000,809.385315,2008/10/10 04:00:00.40,1,4646
6215,28,100.000000,100.000000,81238.500000,812.385315,2008/10/10 04:00:00.40,1,4646
6216,1,6.743114,6.902266,24447.072266,3599.702637,2008/10/10 05:00:00.00,3,146
6217,2,1.203937,1.620508,4679.852051,3599.702637,2008/10/10 05:00:00.00,3,4300
6218,3,0.000000,0.000381,1.368607,3599.702637,2008/10/10 05:00:00.00,3,57
6219,4,0.000000,29.672693,37365.738281,3599.702637,2008/10/10 05:00:00.00,3,4700
6220,5,2.902876,3.031357,10716.796875,3599.702637,2008/10/10 05:00:00.00,3,1408
6221,6,7.219501,7.259022,26053.421875,3599.702637,2008/10/10 05:00:00.00,3,851
6222,7,7.123369,7.233387,25768.527344,3599.702637,2008/10/10 05:00:00.00,3,42
6223,8,3.475943,3.634486,12860.135742,3599.702637,2008/10/10 05:00:00.00,3,3705
6224,9,3.488257,3.639412,12889.507813,3599.702637,2008/10/10 05:00:00.00,3,1405
6225,10,1.027237,1.029545,3705.748535,3599.702637,2008/10/10 05:00:00.00,3,1
6226,11,2.370108,2.432670,8650.661133,3599.702637,2008/10/10 05:00:00.00,3,628
6227,12,389.987030,493.022064,1608243.250000,3599.702637,2008/10/10 05:00:00.00,3,3152
6228,13,6.502785,6.531624,23439.666016,3599.702637,2008/10/10 05:00:00.00,3,5200
6229,14,0.000000,24.815748,29988.689453,3599.702637,2008/10/10 05:00:00.00,3,3100
6230,15,3.397269,3.601038,12702.668945,3599.702637,2008/10/10 05:00:00.00,3,851
6231,16,0.015564,0.026703,64.075195,3599.702637,2008/10/10 05:00:00.00,3,413
6232,17,0.005646,0.016480,37.953773,3599.702637,2008/10/10 05:00:00.00,3,4000
6233,18,27.954527,29.770351,104095.000000,3599.702637,2008/10/10 05:00:00.00,3,31
6234,19,0.000000,2.174289,3919.298828,3599.702637,2008/10/10 05:00:00.00,3,308
6235,20,-35.776123,-1.785332,-94300.054688,3599.702637,2008/10/10 05:00:00.00,3,5544
6236,21,0.000000,24.813459,22244.515625,3599.702637,2008/10/10 05:00:00.00,3,508
6237,22,3.063249,31.307697,41286.468750,3599.702637,2008/10/10 05:00:00.00,3,4000
6238,23,0.000000,2.116716,3930.242432,3599.702637,2008/10/10 05:00:00.00,3,608
6239,24,-109.160179,-47.448898,-314800.625000,3599.702637,2008/10/10 05:00:00.00,3,0
6240,25,0.000000,24.394598,21130.501953,3599.702637,2008/10/10 05:00:00.00,3,4908
6241,26,0.000000,0.000000,0.000000,3599.702637,2008/10/10 05:00:00.00,3,0
6242,27,100.000000,100.000000,185891.000000,1858.910889,2008/10/10 05:00:00.00,1,0
6243,28,100.000000,100.000000,185892.000000,1858.920776,2008/10/10 05:00:00.00,1,0
6244,1,6.719615,6.917220,24478.939453,3600.608887,2008/10/10 06:00:00.50,3,4714
6245,2,1.203937,2.197299,4782.429688,3600.608887,2008/10/10 06:00:00.50,3,5219
6246,3,0.000381,0.000381,1.373532,3600.608887,2008/10/10 06:00:00.50,3,0
6247,4,0.000000,29.814602,26018.701172,3600.608887,2008/10/10 06:00:00.50,3,5613
6248,5,2.916610,3.034409,10780.535156,3600.608887,2008/10/10 06:00:00.50,3,1457
6249,6,7.176775,7.220569,25910.275391,3600.608887,2008/10/10 06:00:00.50,3,41
6250,7,7.093462,7.137255,25609.626953,3600.608887,2008/10/10 06:00:00.50,3,32
6251,8,3.472864,3.634486,12934.106445,3600.608887,2008/10/10 06:00:00.50,3,1455
6252,9,3.481792,3.640951,12961.969727,3600.608887,2008/10/10 06:00:00.50,3,1455
6253,10,1.029335,1.029545,3706.858643,3600.608887,2008/10/10 06:00:00.50,3,0
6254,11,2.351415,2.410925,8586.296875,3600.608887,2008/10/10 06:00:00.50,3,33
6255,12,389.416351,498.988342,1612052.750000,3600.608887,2008/10/10 06:00:00.50,3,3954
6256,13,6.497444,6.522011,23448.724609,3600.608887,2008/10/10 06:00:00.50,3,3153
6257,14,0.000000,24.536507,20801.777344,3600.608887,2008/10/10 06:00:00.50,3,4000
6258,15,3.420768,3.597681,12788.554688,3600.608887,2008/10/10 06:00:00.50,3,954
6259,16,0.014954,0.019074,59.390503,3600.608887,2008/10/10 06:00:00.50,3,732
6260,17,0.005646,0.011902,24.309074,3600.608887,2008/10/10 06:00:00.50,3,6
6261,18,27.962156,29.663540,103306.421875,3600.608887,2008/10/10 06:00:00.50,3,5539
6262,19,0.000000,2.117464,3022.749023,3600.608887,2008/10/10 06:00:00.50,3,4809
6263,20,-34.601364,1.599838,-90685.570313,3600.608887,2008/10/10 06:00:00.50,3,752
6264,21,0.000000,24.305332,16795.664063,3600.608887,2008/10/10 06:00:00.50,3,708
6265,22,1.815824,19.363699,15333.962891,3600.608887,2008/10/10 06:00:00.50,3,5540
6266,23,0.000000,2.112230,3001.029541,3600.608887,2008/10/10 06:00:00.50,3,5709
6267,24,-117.309860,-47.125687,-306461.593750,3600.608887,2008/10/10 06:00:00.50,3,102
6268,25,0.000000,23.685053,16006.681641,3600.608887,2008/10/10 06:00:00.50,3,109
6269,26,0.000000,0.000000,0.000000,3600.608887,2008/10/10 06:00:00.50,3,0
